lat,lon,utm_x,utm_y,prof
-42.176239,-64.370848,386782.352437000,5329746.397493000,149.0
-42.087947,-64.126514,406832.74365000002,5339845.103958000,40.0
-42.312021,-64.109194,408588.7737510000,5314983.825059000,28.5
-42.215966,-64.315962,391383.50271199999,5325406.662425000,7.7
-42.413905,-64.387164,385864.83699200000,5303334.727728000,9.4
-42.250858,-64.269464,395279.11146699998,5321590.584830000,5.6
-42.304528,-64.054192,413111.3598360000,5315873.437126000,1.8
-42.421963,-64.458641,379998.99953600002,5302341.432805000,9.2
-42.353558,-64.111164,408486.6631150000,5310369.550824000,52.0
-42.338253,-64.397484,384877.57480700000,5311721.148016000,62.0
-42.260754,-64.155717,404677.3893190000,5320625.317821000,17.5
-42.4144,-64.182632,402694.63230699999,5303534.357851000,0.9
-42.30784,-64.087378,410380.7698010000,5315471.2727399999,33.0
-42.295555,-64.162101,404203.5677620000,5316753.9742379999,49.0
-42.122948,-64.301886,392387.74907100003,5335752.755852000,165.0
-42.225955,-64.364838,387367.07311699999,5324234.09491700,10.1
-42.360636,-64.521024,374744.79411600000,5309061.142575000,60.0
-42.161838,-64.434972,381459.3845650000,5331258.337617000,174.0
-41.867722,-64.078975,410456.443913000,5364347.530705000,98.0
-42.198177,-64.279308,394379.25682200002,5327427.922793000,15.6
-42.412994,-64.137976,406366.82146800001,5303740.672976000,6.7
-42.151145,-64.445192,380595.00567599997,5332431.393227000,174.0
-42.334982,-64.232356,398475.4965950000,5312294.651108000,58.0
-42.249642,-64.15282,404899.6390400000,5321862.387604000,4.9
-42.156474,-64.205408,400415.1766620000,5332147.28284800,28.5
-42.246106,-64.377041,386396.158826000,5321980.399301000,5.7
-42.302025,-64.172425,403362.4043880000,5316023.896066000,55.0
-42.254377,-64.397281,384741.4186390000,5321034.827825000,18.6
-42.390514,-64.27336,395189.79031800001,5306078.708305000,10.5
-42.182317,-64.50772,375489.8402150000,5328880.817663000,137.0
-42.143993,-64.432982,381590.5140080000,5333242.525430000,174.0
-42.370281,-64.231018,398642.4679210000,5308376.712693000,39.0
-42.277091,-64.131792,406674.834079000,5318837.814873000,30.5
-41.764034,-64.204285,399895.51592500001,5375721.491680000,50.0
-42.307524,-64.064268,412285.02607199998,5315530.436276000,18.5
-42.12121,-64.344115,388894.0519850000,5335891.662309000,170.0
-41.998869,-64.410686,383167.01475400000,5349386.870236000,158.0
-42.079943,-64.295037,392881.51651300001,5340536.368905000,153.0
-42.320995,-64.164417,404051.29614400002,5313926.583167000,53.0
-42.222749,-64.395804,384805.73295999999,5324548.6944920002,53.0
-42.194165,-64.428457,382057.6880980000,5327677.9133380000,146.0
-42.327937,-64.394838,385076.7687430000,5312870.198701000,57.0
-42.406683,-64.465774,379382.8796380000,5304028.022767000,22.5
-42.29671,-64.081586,410842.43535200000,5316713.193032000,35.0
-42.213575,-64.311552,391743.41625600000,5325677.758325000,8.9
-42.394877,-64.157082,404767.351737000,5305731.123801000,26.5
-42.429902,-64.440677,381491.8666540000,5301485.113759000,3.6
-42.336714,-64.390117,385481.6744620000,5311901.981566000,66.0
-42.366778,-64.265322,395812.16960500000,5308724.20719300,44.0
-42.00416,-64.459711,379116.6906430000,5348731.327862000,152.0
-42.398989,-64.301474,392890.10659400001,5305102.589977000,3.0
-42.316857,-64.156765,404675.58773400000,5314394.655664000,53.0
-42.107187,-64.656765,363019.20846200001,5336994.67495800,136.0
-42.38482,-64.171773,403542.8068970000,5306831.268143000,42.0
-42.416898,-64.16233,404368.87072599999,5303280.041854000,4.1
-42.332826,-64.364645,387573.1785230000,5312367.679856000,76.0
-42.430077,-64.454331,380369.0180680000,5301446.5328209996,3.1
-42.2643,-64.139117,406051.8269170000,5320250.0259860000,18.5
-42.112126,-64.465231,378864.96087900002,5336735.645408000,173.0
-42.309806,-64.448603,380612.60854799999,5314809.402788000,68.0
-42.301486,-64.43,382130.29259600001,5315759.171243000,64.0
-42.109722,-64.093045,409631.7260480000,5337463.304839000,51.0
-42.119958,-64.129775,406610.0382980000,5336287.263768000,51.0
-41.98108,-64.369295,386563.5018210000,5351417.677137000,151.0
-42.113312,-64.64379,364105.09484799998,5336335.305965000,139.0
-42.109963,-64.296138,392841.0026480000,5337201.759065000,164.0
-42.287994,-64.460105,379623.09871900000,5317215.165441000,45.0
-42.219582,-64.530917,373648.43038500001,5324708.916219000,51.0
-42.16991,-64.302006,392457.3561730000,5330538.197614000,134.0
-42.390818,-64.114845,408237.7601150000,5306228.3050699998,18.5
-42.229051,-64.465756,379044.57845600002,5323752.0378109999,20.6
-42.318846,-64.313956,391725.3081040000,5313985.741592000,70.0
-42.36314,-64.278571,394715.14193200000,5309111.842288000,49.0
-42.160133,-64.07754,410984.2580050000,5331882.280559000,16.6
-42.295639,-64.060283,412597.0278450000,5316854.204779000,4.9
-42.276482,-64.49305,376884.5069650000,5318446.324812000,2.4
-42.191679,-64.199469,400960.7842760000,5328245.2190920003,9.0
-42.403652,-64.258618,396424.8330710000,5304637.95608200,16.5
-42.14432,-64.02693,415144.082630000,5333689.598027000,9.6
-42.136361,-64.181607,402350.6164690000,5334408.006335000,38.0
-42.287081,-64.179532,402753.608037000,5317675.13717800,46.0
-42.11117,-64.257674,396023.0634060000,5337115.272950000,130.0
-42.049278,-64.614201,366417.05325800000,5343491.9736190001,146.0
-42.11799,-64.243847,397177.2414890000,5336374.759406000,98.0
-42.142603,-64.327047,390341.8505270000,5333538.364471000,167.0
-42.298944,-64.21621,399748.46925099997,5316315.361423000,50.0
-42.254601,-64.295597,393129.62733900000,5321142.523129000,4.1
-41.939667,-64.358167,387412.5065220000,5356030.502390000,164.0
-42.26725,-64.284954,394028.7411500000,5319751.317153000,30.5
-42.318396,-64.09075,410117.87691200001,5314295.611467000,9.2
-42.409554,-64.33701,389983.94813099998,5303884.043094000,5.4
-42.072582,-64.068999,411568.190943000,5341612.211270000,56.0
-42.406171,-64.24294,397719.13056600001,5304377.244896000,10.5
-42.166321,-64.307868,391967.05265000003,5330929.297749000,143.0
-42.334982,-64.305348,392462.1411530000,5312204.951390000,54.0
-42.273014,-64.479303,378011.4065800000,5318851.188473000,13.5
-42.363601,-64.160673,404424.36812699999,5309199.927945000,47.0
-42.369373,-64.105431,408981.6592180000,5308619.641668000,50.0
-42.28685,-64.26731,395516.2683640000,5317596.796791000,44.0
-42.182265,-64.12824,406828.3608120000,5329370.747513000,5.5
-42.002359,-64.637813,364363.267940000,5348664.432584000,140.0
-42.355949,-64.325427,390844.2393460000,5309851.229540000,42.0
-41.974345,-64.381889,385508.09012600000,5352148.7185380002,147.0
-42.017053,-64.626202,365355.8689590000,5347051.235558000,156.0
-42.183151,-64.560514,371131.6072280000,5328709.805210000,119.0
-42.08733,-64.615172,366416.52010099997,5339265.361418000,146.0
-42.232045,-64.434235,381651.36639600003,5323463.84663200,8.0
-42.126093,-64.488413,376975.41710000002,5335151.685133000,173.0
-42.362466,-64.296382,393247.31767700001,5309164.4709289996,52.0
-42.2008,-64.486405,377285.875868000,5326859.425056000,115.0
-42.051828,-64.51438,374682.9457330000,5343359.933936000,170.0
-42.019934,-64.387872,385094.4333990000,5347078.853486000,152.0
-42.400531,-64.543578,372967.9112530000,5304597.724779000,21.5
-42.250575,-64.24035,397680.3692420000,5321657.3828720003,11.5
-42.404149,-64.587985,369320.76626700000,5304128.616631000,18.5
-41.983965,-64.460014,379053.36063900002,5350973.202940000,163.0
-42.318782,-64.363975,387603.3761490000,5313927.98529700,71.0
-42.365156,-64.527552,374216.2248150000,5308549.604730000,50.0
-42.425472,-64.410581,383959.3968790000,5302018.591580000,4.1
-42.223517,-64.411544,383508.1132960000,5324442.027525000,58.0
-42.390377,-64.169688,403722.9339450000,5306216.591437000,37.0
-42.394377,-64.136745,406440.4489720000,5305809.23704300,26.5
-42.406911,-64.37504,386849.83886100003,5304127.561853000,9.5
-42.40269,-64.245605,397494.15836700000,5304760.559828000,14.5
-42.331055,-64.116149,408043.3132860000,5312862.850713000,14.5
-41.975493,-64.472335,378016.5011240000,5351896.393930000,154.0
-42.41223,-64.173091,403476.3351640000,5303786.199181000,3.6
-42.346362,-64.191903,401825.867523000,5311078.531062000,50.0
-42.40713,-64.497612,376763.78220900003,5303932.685275000,6.6
-42.087116,-64.480699,377538.0219430000,5339490.569975000,173.0
-42.082054,-64.440381,380863.144529000,5340109.611190000,173.0
-42.390642,-64.200947,401150.3857470000,5306151.275397000,37.0
-42.099184,-64.066135,411841.95664799999,5338661.4827849995,41.0
-42.275534,-64.187725,402060.2439590000,5318947.886694000,33.0
-42.157077,-64.105684,408654.85360500001,5332191.864817000,17.6
-42.336444,-64.538437,373262.21404300001,5311721.604866000,26.5
-42.349935,-64.141296,405999.6197050000,5310738.97294900,46.0
-42.143839,-64.288812,393503.4577870000,5333449.528508000,149.0
-42.27051,-64.482779,377719.9159490000,5319124.241667000,5.9
-42.355488,-64.337528,389846.8373060000,5309886.812105000,44.0
-42.426173,-64.460091,379887.7454520000,5301871.90258500,5.0
-42.349256,-64.255571,396586.3573860000,5310681.725348000,61.0
-42.295593,-64.28194,394324.69287400000,5316607.940961000,55.0
-41.870461,-64.296575,392402.2170090000,5363793.525231000,118.0
-42.342064,-64.1728,403392.77480299998,5311577.646787000,60.0
-42.067218,-64.103225,408729.160768000,5342171.820644000,63.0
-42.089848,-64.12086,407303.1265260000,5339640.1784119997,33.0
-42.163873,-64.409715,383549.598028000,5331067.154640000,159.0
-42.191194,-64.395774,384750.85557900002,5328052.480513000,143.0
-42.242588,-64.397575,384695.6945410000,5322343.444138000,12.6
-42.044241,-64.438263,380967.7095710000,5344311.079562000,131.0
-42.30845,-64.147298,405443.15072600002,5315338.70605700,53.0
-42.137165,-64.232576,398139.7026530000,5334259.189590000,71.0
-42.214993,-64.634466,365092.2023670000,5325059.787046000,38.0
-42.007816,-64.593433,368050.01296800002,5348127.893445000,154.0
-42.25188,-64.230554,398490.571267000,5321524.198547000,5.9
-42.395528,-64.306533,392467.8397900000,5305480.506173000,5.6
-42.103897,-64.450705,380050.37949500000,5337669.846252000,173.0
-42.061272,-64.352889,388063.4150480000,5342535.356490000,154.0
-42.384199,-64.310276,392140.3751580000,5306733.724263000,9.6
-42.30749,-64.052324,413269.392150000,5315546.451968000,0.8
-42.368305,-64.431616,382121.96596700000,5308337.440885000,49.0
-42.134186,-64.395733,384650.7173360000,5334382.438183000,175.0
-42.263689,-64.300655,392727.8067970000,5320127.064322000,20.5
-42.215417,-64.480388,377810.81568499998,5325245.044710000,70.0
-42.276012,-64.110729,408410.1029910000,5318980.4910570001,26.5
-42.356243,-64.466465,379229.3675400000,5309627.881287000,58.0
-42.261652,-64.377728,386367.3970560000,5320253.30315800,23.5
-42.115616,-64.171318,403169.33350299997,5336723.114976000,38.0
-42.38022,-64.152018,405162.08211900003,5307364.278108000,42.0
-42.261796,-64.150478,405111.0660990000,5320515.467403000,18.5
-42.282261,-64.471573,378666.6080200000,5317835.466482000,30.5
-42.292462,-64.456992,379888.24316299998,5316723.4449530002,50.0
-42.41609,-64.176262,403221.3530010000,5303353.980016000,1.3
-42.0768,-64.015096,416032.8699000000,5341198.225768000,43.0
-42.256403,-64.193235,401576.12487900001,5321065.771712000,3.6
-42.091876,-64.623723,365718.87746300001,5338747.19344300,144.0
-42.342217,-64.238062,398017.10886300000,5311484.46590900,67.0
-42.142678,-64.609999,366960.20705600001,5333127.837644000,134.0
-42.370549,-64.358597,388138.3785370000,5308186.945732000,46.0
-42.224904,-64.536468,373200.9292450000,5324109.733771000,23.5
-42.300811,-64.059091,412702.43465100002,5316281.147302000,13.5
-42.417339,-64.43822,381670.35244799999,5302883.539523000,12.5
-42.367054,-64.450551,380560.4729250000,5308449.91906200,59.0
-42.066399,-64.303823,392131.8380320000,5342029.155772000,154.0
-42.09507,-64.295163,392896.5467290000,5338856.607445000,162.0
-42.354611,-64.381073,386259.00881799997,5309926.860744000,56.0
-42.158905,-64.325752,390476.9746310000,5331729.937866000,162.0
-42.405338,-64.265817,395835.1881330000,5304441.941433000,12.5
-42.372163,-64.348975,388933.4747160000,5308020.346631000,44.0
-42.068517,-64.615348,366362.4866550000,5341353.986656000,146.0
-42.161434,-64.099538,409168.8385730000,5331714.648604000,15.6
-42.394983,-64.344231,389364.1552560000,5305492.621269000,16.5
-42.127119,-64.257035,396101.9542380000,5335345.170801000,123.0
-42.187761,-64.427991,382084.2599710000,5328389.632222000,158.0
-41.778546,-64.399235,383716.44740700000,5373864.973338000,118.0
-42.186719,-64.25783,396133.76576300000,5328726.540947000,8.7
-42.121249,-64.390701,385043.199146000,5335825.679210000,175.0
-42.195554,-64.31308,391586.4801460000,5327676.791780000,77.0
-42.275627,-64.093194,409855.494585000,5319041.94987400,12.5
-42.383306,-64.376106,386719.6645780000,5306747.228614000,37.0
-41.990079,-64.56948,369997.47500300000,5350133.940131000,176.0
-42.323241,-64.355934,388273.88685100002,5313443.457409000,71.0
-42.380658,-64.256892,396529.1044290000,5307193.288714000,37.0
-42.37532,-64.067882,412081.6767990000,5307998.81986900,24.5
-42.168526,-64.656229,363195.6524110000,5330184.682196000,105.0
-42.416978,-64.52736,374335.47708200000,5302795.568179000,6.7
-42.335826,-64.106907,408811.64049700001,5312343.040476000,17.5
-42.309164,-64.508738,375655.1791470000,5314794.571036000,36.0
-42.14737,-64.191617,401540.42645700002,5333174.136650000,33.0
-42.276273,-64.353865,388361.41900499997,5318661.388827000,34.0
-42.364034,-64.551027,372280.8971980000,5308639.187770000,25.5
-42.019925,-64.409608,383294.7983430000,5347050.438360000,151.0
-42.310086,-64.206179,400592.8635000000,5315089.951068000,55.0
-42.419671,-64.158449,404692.3854060000,5302976.493219000,2.2
-42.129056,-64.222979,398919.91790599999,5335170.968492000,63.0
-42.163701,-64.64383,364209.5158620000,5330740.2400129996,119.0
-41.989904,-64.442863,380485.2821240000,5350337.863117000,160.0
-42.287515,-64.475995,378312.1136150000,5317245.761970000,31.0
-42.324621,-64.103763,409054.5079320000,5313590.578185000,9.1
-42.402786,-64.224897,399198.48080600001,5304774.679432000,19.5
-42.052404,-64.303201,392159.6174180000,5343583.847216000,184.0
-42.077077,-64.274848,394546.7248310000,5340879.692919000,147.0
-42.293013,-64.140208,406004.53426599997,5317060.634121000,48.0
-42.170722,-64.447394,380449.93369799998,5330254.567552000,169.0
-42.232429,-64.383465,385841.52332600002,5323490.46264600,9.7
-42.122484,-64.317968,391057.61246099998,5335783.887445000,169.0
-42.193663,-64.478779,377901.7333600000,5327662.8376050,152.0
-42.17018,-64.33609,389642.51643700001,5330464.699176000,158.0
-42.41441,-64.37381,386964.5239720000,5303296.5123480000,7.3
-42.015464,-64.317673,390898.8626320000,5347667.041959000,163.0
-42.328705,-64.09156,410065.8141890000,5313150.074530000,23.5
-42.350763,-64.432109,382048.5610880000,5310284.604895000,72.0
-42.26366,-64.227777,398738.50322200003,5320219.495346000,12.5
-42.223023,-64.380576,386063.0009890000,5324538.737245000,34.0
-42.37931,-64.527709,374231.5456410000,5306977.715460000,39.0
-42.223254,-64.331733,390094.41884100001,5324577.218282000,1.8
-42.073552,-64.414269,383007.3487270000,5341089.688131000,173.0
-41.991183,-64.531703,373128.8773920000,5350068.028532000,152.0
-42.414248,-64.391857,385479.31648400001,5303290.323542000,13.5
-41.799734,-64.192863,400899.9609800000,5371771.045758000,114.0
-42.042916,-64.580034,369231.5639300000,5344251.176776000,165.0
-42.410463,-64.456133,380183.4396270000,5303621.93676000,22.5
-42.059624,-64.459424,379245.50877100002,5342573.384004000,172.0
-42.283486,-64.115502,408027.3912630000,5318145.461211000,37.0
-42.289932,-64.199972,401072.8725560000,5317335.022767000,47.0
-42.155465,-64.478299,377867.87830799998,5331904.875977000,169.0
-42.31526,-64.507485,375770.44076999999,5314119.509939000,50.0
-42.339138,-64.163462,404157.5410550000,5311913.107384000,57.0
-42.322479,-64.446485,380811.0900200000,5313405.182795000,81.0
-42.113059,-63.993181,417892.4498350000,5337193.593493000,52.0
-42.307102,-64.244483,397431.15090499999,5315375.833704000,49.0
-42.392223,-64.18926,402114.8093710000,5305989.252794000,37.0
-42.281634,-64.184224,402358.3594660000,5318274.584139000,40.0
-42.392407,-64.088072,410443.7142620000,5306080.429853000,12.5
-42.290124,-64.065711,412141.9076480000,5317460.983265000,4.4
-42.11665,-64.135172,406159.0220090000,5336648.64729600,49.0
-42.078153,-64.342321,388967.2449010000,5340674.782317000,159.0
-42.155673,-64.600222,367795.1862870000,5331700.113824,130.0
-42.192892,-64.548503,372143.1447130000,5327646.273784000,111.0
-42.361946,-64.150453,405263.4581210000,5309395.13452700,57.0
-42.31587,-64.474672,378475.741963000,5314099.162878000,67.0
-42.275149,-64.322565,390940.4975230000,5318826.754594000,33.0
-42.081408,-64.527964,373617.5206620000,5340055.54571700,166.0
-42.090408,-64.185369,401968.9172920000,5339506.019346000,29.5
-42.284074,-64.337437,389729.6874330000,5317816.594031000,46.0
-42.404339,-64.37847,386562.9492640000,5304408.581163000,15.5
-42.081634,-64.194101,401233.152045000,5340470.170154000,40.0
-42.122374,-64.216909,399411.04408600001,5335920.063405000,56.0
-42.371585,-64.570811,370667.2431170000,5307770.810903000,18.5
-42.390793,-64.569482,370816.06051899999,5305639.973398000,24.5
-41.797313,-64.302496,391787.68485199998,5371907.623745000,154.0
-42.105736,-64.001071,417230.6395960000,5337999.072869000,52.0
-42.412776,-64.355047,388505.4535170000,5303502.753077000,8.4
-42.317049,-64.223386,399185.8446220000,5314296.555336000,55.0
-42.417287,-64.410178,383977.4572300000,5302928.005679000,18.5
-42.412953,-64.197495,401469.4430990000,5303677.896466000,11.5
-42.033091,-64.433826,381314.1782860000,5345555.265567000,125.0
-42.115911,-64.011795,416357.34076799999,5336858.870163000,50.0
-42.410303,-64.41649,383445.1930720000,5303694.866381000,4.6
-42.2357,-64.459311,379589.0782510000,5323022.879931000,3.2
-41.708374,-64.227403,397885.689760000,5381874.071284000,70.0
-42.409563,-64.544447,372914.6289290000,5303593.507583000,9.2
-42.063513,-64.093643,409516.63725700002,5342593.378878000,66.0
-42.328105,-64.550857,372222.1374800000,5312628.978269000,10.0
-42.34164,-64.151841,405118.6181690000,5311648.3205570001,53.0
-42.104078,-64.049663,413210.707032000,5338134.950825000,44.0
-42.280382,-64.332033,390168.83624500001,5318233.52823800,40.0
-42.396755,-64.587214,369368.8746060000,5304950.836506000,8.5
-42.326744,-64.335594,389955.9954730000,5313081.001669000,67.0
-42.084965,-64.083153,410414.7226920000,5340222.559557000,52.0
-42.063822,-64.277242,394326.7071770000,5342348.480523000,147.0
-42.413447,-64.377374,386669.5428830000,5303398.694103000,4.3
-42.37915,-64.562294,371383.9481810000,5306943.718342000,29.5
-42.30414,-64.499945,376370.0505370000,5315365.239254000,36.0
-42.421803,-64.442213,381350.2399680000,5302382.284423000,9.2
-42.426607,-64.451328,380609.4587320000,5301836.070147000,4.7
-42.397788,-64.193035,401812.7703910000,5305366.966391000,9.5
-42.335631,-64.110942,408478.94551599998,5312360.359326000,6.0
-42.31676,-64.178165,402911.9260480000,5314381.231379000,57.0
-42.25815,-64.302885,392534.47625000001,5320739.285801000,5.3
-42.110909,-64.491205,376715.2042670000,5336833.614632000,173.0
-42.108249,-64.133615,406275.3581630000,5337583.147053000,45.0
-42.279965,-64.286769,393900.3864270000,5318337.223349000,44.0
-42.357494,-64.553491,372064.72459100001,5309361.682323000,22.5
-42.276282,-64.071094,411678.7905780000,5318992.377773000,3.1
-42.020348,-64.518564,374274.6590280000,5346849.133850000,151.0
-42.244228,-64.462165,379369.83173199999,5322071.919314000,2.3
-42.095096,-64.600335,367659.80223600002,5338426.148842000,148.0
-42.181877,-64.605181,367440.21648200002,5328782.81939700,119.0
-42.1288,-64.025511,415240.64174599998,5335414.244420000,41.0
-42.418152,-64.418954,383257.0022360000,5302819.928901000,13.5
-42.408945,-64.328321,390697.87802300003,5303962.884035000,1.0
-42.250226,-64.252334,396691.1936510000,5321681.672895000,6.2
-42.324139,-64.263851,395862.9351820000,5313460.563193000,56.0
-42.345894,-64.110861,408500.50175699999,5311220.869148000,50.0
-42.412982,-64.263243,396059.6302670000,5303596.310223000,3.1
-42.260189,-64.230656,398495.4846680000,5320601.476189000,6.6
-42.101085,-64.279947,394164.8588160000,5338207.699183000,152.0
-42.406843,-64.435944,381837.90962699999,5304052.184919000,21.5
-42.156172,-64.370798,386750.6901820000,5331974.608808000,168.0
-41.913935,-64.372715,386160.75520399999,5358868.337151000,141.0
-42.187105,-64.411805,383419.63353200001,5328484.720465000,141.0
-42.169949,-64.377073,386256.9510810000,5330436.531001000,161.0
-41.716723,-64.3805,385163.31298799999,5380754.2061639996,121.0
-42.385418,-64.223946,399248.9631000000,5306704.330330000,36.0
-42.250541,-64.16298,404062.8545860000,5321751.176087000,3.0
-42.367973,-64.189464,402060.33359900001,5308681.700619000,31.0
-42.255923,-64.401963,384358.0284960000,5320856.819315000,24.5
-42.335313,-64.075478,411400.10922599997,5312433.216231000,17.5
-42.265837,-64.175318,403068.4801360000,5320038.800821000,15.5
-42.16352,-64.129588,406689.48727400001,5331450.613917000,9.0
-42.0757,-64.023671,415322.0892680000,5341311.903335000,52.0
-42.374235,-64.48639,377623.34365900001,5307601.564133000,61.0
-42.319744,-64.109816,408548.69655800000,5314125.618175000,21.5
-42.183339,-64.341952,389181.30313499999,5328995.987054000,149.0
-42.395631,-64.572552,370573.3066350000,5305098.087620000,14.5
-42.174927,-64.260244,395915.0837590000,5330032.924204000,20.6
-42.248345,-64.132788,406550.258994000,5322028.565704000,2.2
-42.399238,-64.592871,368908.44998099998,5304666.408482000,7.6
-42.278199,-64.224213,399055.6552270000,5318609.365375000,34.0
-42.220131,-64.363932,387431.49480500002,5324881.967073000,40.0
-42.035506,-64.302971,392150.0708660000,5345460.368111000,152.0
-42.139669,-64.334932,389685.18209900003,5333853.982263000,168.0
-42.093699,-64.1157,407735.45414099999,5339218.174715000,19.6
-42.362697,-64.102042,409251.09472300002,5309364.553639000,51.0
-42.096947,-64.467893,378615.92311400000,5338417.26164700,173.0
-42.388414,-64.320583,391299.1804090000,5306252.560945000,10.5
-42.109084,-64.043258,413747.08454499999,5337585.60651500,41.0
-42.11289,-64.127077,406822.7100870000,5337074.993570000,50.0
-42.413355,-64.574929,370414.15725699998,5303126.380243000,6.5
-42.263609,-64.453012,380161.6847770000,5319932.824041000,20.6
-42.362941,-64.459748,379795.3269100000,5308893.660057000,64.0
-42.250928,-64.133099,406528.4167210000,5321741.419028000,3.1
-42.344604,-64.543988,372821.35691099998,5310807.237686000,23.5
-42.347011,-64.268165,395545.3339800000,5310915.613822000,67.0
-42.265645,-64.293384,393330.7941560000,5319919.00801700,28.5
-42.410334,-64.37859,386563.87793399999,5303742.737715000,9.2
-42.336213,-64.276919,394806.2829210000,5312103.81369500,70.0
-42.214475,-64.37768,386286.66978900001,5325491.74217800,83.0
-41.725098,-64.671755,360952.64064000000,5379394.785058000,136.0
-42.197234,-64.206368,400399.85472900001,5327620.385650000,2.8
-42.417974,-64.15257,405173.5097270000,5303171.507429000,1.3
-42.09892,-64.250705,396579.3172380000,5338483.893378000,123.0
-42.136155,-64.420427,382613.4954410000,5334130.155838000,175.0
-42.3052,-64.45608,379987.62432100001,5315310.32805400,63.0
-42.370785,-64.295109,393366.21941700001,5308242.338243000,33.0
-42.074304,-64.036244,414280.1621750000,5341454.374469000,58.0
-42.320298,-64.499444,376442.9603930000,5313571.806017000,63.0
-42.248325,-64.214364,399820.4915320000,5321938.094854000,3.1
-42.326994,-64.098441,409496.4256000000,5313332.76217300,9.1
-42.402289,-64.100055,409471.62131700001,5304970.448586000,1.8
-42.28149,-64.487344,377364.74196499999,5317898.4813519996,12.5
-42.063755,-64.085284,410208.5749860000,5342575.320406000,62.0
-42.303489,-64.065141,412207.467474000,5315977.568979000,19.5
-42.183455,-64.383558,385745.61342700000,5328928.220200000,154.0
-42.287659,-64.284015,394140.352554000,5317486.332107000,49.0
-42.258404,-64.108872,408537.77880099998,5320937.609602000,4.4
-42.289315,-64.430363,382077.6622910000,5317110.110963000,64.0
-42.411681,-64.23464,398411.03579599998,5303775.379460000,5.4
-42.373715,-64.310927,392068.82891200000,5307897.029877000,18.5
-42.278777,-64.370812,386968.43371499999,5318360.994565000,45.0
-42.41623,-64.40071,384754.5164250000,5303058.266694000,16.5
-42.272699,-64.08728,410339.0166070000,5319373.306712000,6.8
-42.229897,-64.447641,380541.0705630000,5323683.650257000,34.0
-42.160598,-64.198868,400961.9187420000,5331696.986670000,26.5
-42.409322,-64.194109,401742.38073700003,5304085.0017069997,14.5
-42.123711,-64.427936,381969.82128300000,5335501.523136000,174.0
-42.151584,-64.184916,402100.6115600000,5332713.945411000,31.0
-42.110979,-64.225867,398652.4126120000,5337174.703885000,55.0
-42.106415,-64.267985,395162.76162399998,5337630.637188000,143.0
-42.263018,-64.215932,399714.4220270000,5320304.79431300,14.5
-42.343372,-64.528425,374100.85492700001,5310967.195976000,44.0
-42.165344,-64.085668,410320.1546710000,5331295.173328000,17.6
-42.403571,-64.352964,388660.5671040000,5304527.605293000,19.5
-42.388942,-64.129448,407033.01265699998,5306420.740203000,29.5
-42.295256,-64.52,374699.40384799999,5316322.376384000,10.3
-42.125464,-64.229412,398382.47624699998,5335562.168144000,70.0
-42.129908,-64.018276,415840.09393400000,5335298.374734000,37.0
-42.082649,-64.104759,408624.3901950000,5340456.840262000,52.0
-42.177551,-64.355803,388027.24978900002,5329620.574252000,154.0
-42.064743,-64.376251,386136.6328720000,5342119.112673000,159.0
-42.303719,-64.07121,411707.55574600003,5315945.752935000,25.5
-42.220548,-64.386413,385576.8027410000,5324805.733764000,59.0
-42.359802,-64.478786,378221.5249740000,5309215.117221000,70.0
-42.31275,-64.3817,386131.8674140000,5314574.200118000,68.0
-42.003838,-64.47722,377666.0637630000,5348742.205979000,162.0
-42.220669,-64.477494,378059.7948950000,5324666.023656000,50.0
-42.276048,-64.330347,390300.3374440000,5318716.936620000,32.0
-42.345645,-64.439424,381436.45113599999,5310842.729112000,74.0
-42.297904,-64.117123,407914.74528400000,5316542.784282000,49.0
-42.079119,-64.231784,398112.23122100002,5340705.189814000,110.0
-42.398476,-64.352142,388719.2084630000,5305094.4286209997,22.5
-42.185583,-64.215447,399631.8292660000,5328903.412688000,20.6
-42.31868,-64.061807,412503.314715000,5314294.243589000,6.5
-42.35048,-64.157301,404682.20921399997,5310660.641768000,59.0
-42.118288,-64.195182,401200.6633360000,5336399.106577000,47.0
-42.064682,-64.359098,387555.69710599998,5342148.5861040000,160.0
-42.380528,-64.582657,369710.3718130000,5306759.685323000,4.7

