X,Y,Name,Attribute,CATCOA,CATROD,CATSLO,ELEVAT,NATCON,OBJNAM,SORDAT,SORIND,STATUS,VALDCO
-64.5818839,-42.35977985,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5867009,-42.3592553,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5878059335693,-42.3604729329094,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5834829,-42.3621177,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4979999849913,-42.2493462061056,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.56862185596,-42.3278617925064,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.513041238938,-42.2423818301308,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5694398,-42.32827635,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5566018574063,-42.2901037441728,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.588975951932,-42.3610457390142,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.58244885,-42.3595795,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4825845237688,-42.247463154651,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5995201,-42.3415929,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.60155305,-42.34048995,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5912322023709,-42.3639835954245,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5746887,-42.3128336,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5732203725074,-42.3049410936631,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5506633159791,-42.2964561455941,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5062492459716,-42.259823258229,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5502890500003,-42.29487275,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6235313458764,-42.3970347721666,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5912915799136,-42.3492894711596,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6312974233597,-42.4132454115432,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6261885695478,-42.4137571022824,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6287835214009,-42.4099688101878,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6188584338809,-42.3745333082906,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6171459004238,-42.3638355001777,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.62893105,-42.40804235,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5991010953258,-42.3680947289946,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5776872999483,-42.3543111500286,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6281729,-42.4133694,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6297038852582,-42.4103476589617,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.62499305,-42.41395895,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6404648487975,-42.4099881424641,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6459635008739,-42.4094778301564,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5857405125641,-42.3501289900222,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.654650803162,-42.4247446977897,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6255479125614,-42.3912468096551,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6013421133021,-42.3727385456691,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6265928450951,-42.4121694657511,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.62831675,-42.38895355,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5780639,-42.35539575,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6308984510486,-42.4124618287217,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6226689580831,-42.4275083092538,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6316199625102,-42.4076952895699,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.60371825,-42.4409386,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.62984105,-42.41331925,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.59454685,-42.3668607,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.62977265,-42.39062105,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6292026319121,-42.4129055242147,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6128670642439,-42.3689569436836,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6346902023338,-42.4005941706345,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.19144135,-42.4466824,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.59504865,-42.42791265,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6144105,-42.4369437,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5469873,-42.4288556,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4162462901096,-42.441089198112,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0441883374554,-42.3847871456731,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3981261439339,-42.4525539446931,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3937769287365,-42.4491689212543,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.504647613638,-42.4360574324634,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2729357435383,-42.4205672590496,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5111342958272,-42.432037698763,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5956394,-42.4300311,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4038473260436,-42.4371704239939,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.4722045807449,-42.442443160065,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2686352,-42.4236558279212,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.62480855,-42.4236077,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3525573,-42.43033625,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.4009116383498,-42.4435224858894,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5855863696952,-42.429623217934,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.51567635,-42.4424869,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1969242589959,-42.4412315516702,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.09339625,-42.4090963,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2555388775939,-42.4228964887177,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4011586331642,-42.4401470096928,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3257781280034,-42.4233261020221,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.6099756,-42.42649955,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5456513178394,-42.4304931779728,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.40086015,-42.44626615,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3659537,-42.4425942,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.3565739381255,-42.4348931346573,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.4600550663322,-42.4399813814543,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.226805,-42.4218179,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1617212993059,-42.239738400245,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0381474050456,-42.3687906739174,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.04122805,-42.3440227,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1593903226203,-42.2343732773435,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1666970042361,-42.2313212751449,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.174026,-42.24041745,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1792260059852,-42.2377943439144,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1811428468168,-42.2304745968949,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1914893,-42.2379621,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1715175545949,-42.2304186656662,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1916857073482,-42.2214337533379,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1883900659356,-42.2281169894516,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0321790228183,-42.2598608284619,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0333040736651,-42.2740837891032,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0398745887506,-42.3737161279825,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1201321220318,-42.2281310928727,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1097175173299,-42.2224136829238,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1358146169279,-42.2268400678475,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1730362664375,-42.2220408125881,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0292051237247,-42.2771667189086,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.035120760634,-42.2546157525541,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.041342825696,-42.3428729866716,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1614902975964,-42.2370404705437,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1775559524107,-42.2405303002304,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0333800380291,-42.2722373804711,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1514577,-42.2351950474772,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.15841455,-42.23428165,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0838335,-42.2274699,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1639987114231,-42.2315215938692,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1741556,-42.2230328,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0397134,-42.2617499,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.16035155,-42.23872055,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4890563519534,-42.254963235663,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1688000987895,-42.4349681485055,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6361629151697,-42.4055815885814,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2654464,-42.4253225140711,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2042777,-42.2141284,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1843271,-42.2214031,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5609416993268,-42.3083041004156,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5990945538679,-42.3406249779584,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1199168432753,-42.2268883931103,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3213288999762,-42.431813049971,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5739113274608,-42.3259037845557,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5872525186983,-42.3572023552237,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2329976622941,-42.4312571864251,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.30489535,-42.42474695,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1383968500371,-42.4418714500699,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.6229346356477,-42.409888544837,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5898930112127,-42.3657007373179,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6006260837406,-42.3637039004279,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5999939931722,-42.3617664555246,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.60737555,-42.4368041,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2348731539981,-42.4252925117184,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2045832501256,-42.2124410521441,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5992116195439,-42.3610025711805,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6475272251861,-42.4218448804673,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3157191994592,-42.429113538428,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0989788000452,-42.2341673500418,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1581148289194,-42.4371754714706,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.6353064878847,-42.4086754260147,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.263244450002,-42.4306716500017,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5570647113108,-42.2951882453342,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2454241035759,-42.4311545227682,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2012523,-42.43034245,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.196239,-42.4313523,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.62164535,-42.42222985,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2225241000041,-42.428142100005,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2528473102441,-42.4400000759609,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1056409830784,-42.2319270174637,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5838916571716,-42.3627931645608,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1141557816634,-42.2288042865698,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5775060265215,-42.3261364848538,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6221657631706,-42.4086650839524,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.61098555,-42.3863677,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.511093203502,-42.2774800237083,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4833175,-42.2425133,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0482435620325,-42.3282091244185,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1044047981585,-42.2499939456142,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.58522075,-42.3631349,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6615223654609,-42.4177589635578,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.02548325,-42.3241267,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4713130000096,-42.4520131000568,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.473685871173,-42.4568797252852,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1917829500001,-42.2089909,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.3638379175504,-42.4411070384777,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.1225289780252,-42.441186101246,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.0564336995608,-42.1696167289305,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.0239260308223,-42.4009454300022,Land elevation,Value,,,,5 m,,,19950401,"AR,AR,graph,H277",,
-64.0352926226591,-42.1620701858971,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.36014575,-42.23492645,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.1291122132193,-42.1985919568171,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-63.98689675,-42.1407435,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.1751397,-42.2048313,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.5262894011605,-42.2384966976976,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.5377087637707,-42.4434738569724,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.5714669458546,-42.32992379896,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.0532631701321,-42.2674529212221,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.5020520028139,-42.4332590797042,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.5678885242116,-42.3423171607325,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.325093972587,-42.4334139621582,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.150274203392,-42.4363625544529,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.2041549956603,-42.2090554931489,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.3680998344989,-42.2356676875571,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.5238896204475,-42.281752014823,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.1919044182782,-42.4215717328986,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.0056507684155,-42.1498992273996,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.32813915,-42.41660095,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.0510576788524,-42.1699447793688,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.0436664778515,-42.2986111363312,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.4940601987516,-42.4443501601869,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.6094829944927,-42.438310737486,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.1193513693136,-42.1897741458305,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.2980618839913,-42.4237955565149,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.3318134107103,-42.2303173400823,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.3633982313227,-42.4378220336119,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.1173082924513,-42.1901898322936,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.6971378943588,-42.4332211242122,Land elevation,Value,,,,90 m,,,19950401,"AR,AR,graph,H277",,
-64.1150686353845,-42.4361594725786,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.2501706807892,-42.2311469273134,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.0844277835123,-42.2484300195235,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.5214070465833,-42.2520509238522,Land elevation,Value,,,,70 m,,,19950401,"AR,AR,graph,H277",,
-64.2898918690411,-42.4271379020511,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.3234273141752,-42.2457679041096,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.0301472033993,-42.3030334543643,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.5471511973331,-42.2692273777529,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.0140114413548,-42.2966772764001,Land elevation,Value,,,,50 m,,,19950401,"AR,AR,graph,H277",,
-64.2852704134832,-42.4197700969001,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.0316250304357,-42.327032091956,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.1304870795288,-42.4404220293029,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.1100134688326,-42.2257799700795,Land elevation,Value,,,,70 m,,,19950401,"AR,AR,graph,H277",,
-64.1660952167871,-42.4294803141953,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.1368357089629,-42.4338682437113,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.0520286305996,-42.2469855164151,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.0307207385627,-42.2859951969475,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.1279148282762,-42.2343368673294,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.6034229677901,-42.3585057133739,Land elevation,Value,,,,80 m,,,19950401,"AR,AR,graph,H277",,
-64.066834541157,-42.4164180704286,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.2413909375763,-42.4210761809298,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.2735081224025,-42.2298485859107,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.3200966463371,-42.4436267012065,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.5798809,-42.3483045617419,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.0610644566149,-42.4335524927412,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.3144849120571,-42.4304670965689,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.5768347,-42.3457896,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.0827639969736,-42.256805724972,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.0571083328758,-42.2711471053001,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.3353341168631,-42.4491178159155,Land elevation,Value,,,,80 m,,,19950401,"AR,AR,graph,H277",,
-64.1827934791392,-42.4269581374501,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.1397655510596,-42.4283767194839,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.0461265098401,-42.3231744438645,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.4746251848395,-42.244943278205,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.3145512095051,-42.4187252315237,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.6757872,-42.4124656861761,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.4721184569259,-42.2430991940552,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.6001609197888,-42.4662477878534,Land elevation,Value,,,,100 m,,,19950401,"AR,AR,graph,H277",,
-64.1707609569348,-42.2326166025198,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.5790716274213,-42.2356692095393,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.5820468242614,-42.4290351468251,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.3471484141079,-42.4290761954358,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.364847986226,-42.4426776548181,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.2313894913146,-42.4212311011326,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.520039244884,-42.2749289954505,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.0498443316054,-42.2686428290389,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.1956174936334,-42.4398689078912,Land elevation,Value,,,,90 m,,,19950401,"AR,AR,graph,H277",,
-64.5188566790347,-42.2486133227383,Land elevation,Value,,,,70 m,,,19950401,"AR,AR,graph,H277",,
-64.5129943858175,-42.4325331593124,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.0339078514431,-42.3071263288457,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.5986873363046,-42.3579887728096,Land elevation,Value,,,,70 m,,,19950401,"AR,AR,graph,H277",,
-64.0569468722258,-42.3903813226076,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.2045468202205,-42.425030990175,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.1952489901602,-42.2215649141816,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-64.5962543500369,-42.3582108000369,Land elevation,Value,,,,70 m,,,19950401,"AR,AR,graph,H277",,
-64.0372299437046,-42.3014368314128,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.0020612617065,-42.3788600921235,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.0037955281256,-42.1457428789146,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.67558975,-42.40692155,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.3681377606335,-42.4298593126774,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.1742553324617,-42.4358134890723,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.0271182203469,-42.3016148577048,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.0087127289189,-42.3414964259357,Land elevation,Value,,,,90 m,,,19950401,"AR,AR,graph,H277",,
-64.5030234855891,-42.4420141442309,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.058313704514,-42.1712315262688,Land elevation,Value,,,,60 m,,,19950401,"AR,AR,graph,H277",,
-63.9894289047158,-42.1443321291311,Land elevation,Value,,,,40 m,,,19950401,"AR,AR,graph,H277",,
-64.5348023499398,-42.4275492500781,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.04489555,-42.3633378,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.0627860647652,-42.175629790857,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.1342185037932,-42.1946722558202,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.21883509874,-42.2248393597281,Land elevation,Value,,,,20 m,,,19950401,"AR,AR,graph,H277",,
-64.5481973364668,-42.2795546016608,Land elevation,Value,,,,70 m,,,19950401,"AR,AR,graph,H277",,
-64.2592381086849,-42.2317986185913,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
-64.2836491563142,-42.2321152841635,Land elevation,Value,,,,30 m,,,19950401,"AR,AR,graph,H277",,
-64.55442525799,-42.3036198885503,Land elevation,Value,,,,10 m,,,19950401,"AR,AR,graph,H277",,
